claim_id,policy_id,claim_date,claim_amount,claim_status,claim_type
18881,32499,2024-04-21,12041.04,Pending,Accident
18882,12487,2025-06-12,48588.63,Approved,Accident
18883,39404,2025-10-22,45597.89,Pending,Accident
18884,8550,2024-03-28,40739.91,Denied,Theft
18885,33895,2024-07-09,24121.45,Denied,Theft
18886,22644,2024-12-09,42897.77,Denied,Theft
18887,29502,2025-04-26,5088.74,Denied,Medical
18888,11475,2025-12-25,42849.26,Approved,Theft
18889,24235,2024-07-20,18985.2,Approved,Accident
18890,16662,2025-04-29,48031.85,Approved,Theft
18891,36897,2024-12-24,24103.51,Approved,Accident
18892,21382,2024-09-01,27192.56,Pending,Death
18893,23540,2024-09-18,44824.54,Approved,Theft
18894,5849,2025-05-27,41380.86,Denied,Medical
18895,22349,2025-04-21,49429.95,Denied,Accident
18896,10150,2025-03-10,1963.48,Approved,Death
18897,36769,2026-03-01,16392.15,Pending,Theft
18898,11203,2025-08-05,5119.99,Approved,Theft
18899,26674,2024-05-02,40899.82,Pending,Death
18900,27056,2025-11-17,2071.89,Denied,Theft
18901,31277,2024-09-04,25057.12,Approved,Medical
18902,24736,2024-10-24,31226.11,Approved,Theft
18903,27641,2025-04-02,14010.43,Pending,Accident
18904,25636,2025-10-21,26876.43,Denied,Death
18905,2477,2024-09-26,49467.53,Approved,Medical
18906,37313,2024-06-09,12790.26,Approved,Medical
18907,31032,2025-04-11,37357.12,Denied,Medical
18908,3334,2024-12-23,23076.25,Pending,Accident
18909,7032,2025-03-21,14390.31,Approved,Medical
18910,29376,2026-03-13,16125.99,Denied,Accident
18911,4386,2026-01-13,7588.72,Approved,Accident
18912,19544,2024-07-21,47110.18,Denied,Theft
18913,9018,2024-04-03,25424.36,Denied,Medical
18914,14220,2025-09-19,3662.91,Denied,Theft
18915,22626,2026-03-11,31193.56,Approved,Accident
18916,6608,2025-01-26,29320.57,Pending,Medical
18917,25400,2024-04-07,19467.2,Denied,Medical
18918,19035,2026-02-09,43584.94,Pending,Theft
18919,37257,2026-03-17,365.05,Pending,Medical
18920,8784,2025-10-19,43788.76,Pending,Death
18921,17192,2025-07-28,2112.67,Pending,Theft
18922,37357,2025-09-27,2743.98,Approved,Theft
18923,11617,2024-06-27,31735.5,Pending,Medical
18924,3105,2024-09-30,15500.34,Pending,Medical
18925,34745,2024-05-13,23236.09,Denied,Theft
18926,9801,2025-11-22,17024.68,Pending,Medical
18927,16361,2025-06-19,15112.52,Denied,Death
18928,31271,2025-10-07,21099.5,Pending,Medical
18929,29641,2024-12-14,25320.56,Pending,Accident
18930,13292,2025-04-11,7975.81,Denied,Medical
18931,10334,2025-08-21,12599.46,Approved,Death
18932,8061,2025-03-12,29456.92,Approved,Accident
18933,12304,2025-09-04,25840.38,Pending,Death
18934,5693,2024-11-27,25439.89,Approved,Accident
18935,9769,2026-03-16,18065.85,Approved,Theft
18936,15553,2026-01-07,31064.55,Pending,Theft
18937,25517,2025-05-29,42013.68,Approved,Accident
18938,27397,2025-12-17,10308.1,Approved,Theft
18939,38487,2026-01-18,7447.23,Pending,Death
18940,26810,2024-12-04,49916.54,Approved,Accident
18941,38238,2025-01-28,49846.11,Approved,Medical
18942,13463,2025-11-13,6797.33,Denied,Accident
18943,32494,2024-08-08,38721.09,Denied,Medical
18944,13687,2025-09-26,8501.13,Denied,Accident
18945,14533,2024-09-24,28925.54,Denied,Accident
18946,39954,2024-06-11,39931.26,Pending,Death
18947,7158,2025-08-09,45667.31,Pending,Theft
18948,39220,2025-03-11,6659.49,Pending,Death
18949,23909,2025-08-24,13819.99,Approved,Theft
18950,24905,2025-06-04,5614.65,Approved,Accident
18951,24594,2025-01-31,22636.16,Approved,Theft
18952,29211,2025-10-29,39679.56,Denied,Medical
18953,25718,2026-02-09,31378.58,Pending,Accident
18954,33203,2024-07-11,19677.93,Approved,Death
18955,7250,2025-05-08,41270.92,Pending,Theft
18956,29501,2026-03-18,10745.85,Denied,Theft
18957,17196,2026-03-19,46964.43,Denied,Death
18958,5702,2026-02-11,1515.34,Denied,Death
18959,22564,2025-09-26,47925.27,Approved,Accident
18960,959,2026-01-16,3996.86,Approved,Accident
18961,31484,2024-04-20,30935.46,Approved,Accident
18962,24540,2025-12-18,6548.14,Pending,Accident
18963,23730,2024-05-25,26639.84,Denied,Accident
18964,5022,2025-08-14,14908.5,Approved,Accident
18965,19275,2024-06-06,33664.38,Denied,Death
18966,29385,2024-12-27,4843.39,Denied,Theft
18967,13365,2025-10-09,16242.46,Pending,Accident
18968,31873,2026-01-18,17487.6,Approved,Theft
18969,23344,2025-10-18,2777.48,Denied,Medical
18970,30658,2024-08-15,47593.96,Pending,Medical
18971,5541,2024-04-10,207.51,Approved,Theft
18972,34883,2024-03-28,21102.48,Pending,Accident
18973,21372,2025-12-06,2849.55,Pending,Medical
18974,22202,2025-07-11,4916.82,Pending,Death
18975,18633,2024-11-30,28328.41,Approved,Death
18976,36800,2025-03-23,35401.83,Pending,Accident
18977,11029,2025-08-24,43710.42,Approved,Theft
18978,1497,2025-05-23,49891.79,Pending,Death
18979,32091,2025-12-08,40002.85,Pending,Accident
18980,38415,2025-11-29,6731.33,Denied,Theft
18981,32509,2024-12-17,2570.85,Denied,Medical
18982,28437,2024-11-25,4300.58,Approved,Theft
18983,9766,2024-11-09,18995.35,Denied,Death
18984,11420,2025-07-25,40229.55,Pending,Theft
18985,3595,2026-01-22,292.47,Approved,Medical
18986,3036,2024-07-07,12198.85,Approved,Accident
18987,35867,2024-12-09,10647.53,Denied,Accident
18988,1742,2024-06-16,31639.29,Pending,Accident
18989,28681,2025-09-12,2392.14,Approved,Medical
18990,33792,2025-04-30,41553.46,Approved,Death
18991,20275,2025-07-18,32240.38,Pending,Medical
18992,17272,2024-07-16,35461.11,Approved,Theft
18993,34189,2025-11-04,3856.84,Pending,Accident
18994,10087,2025-10-25,39541.55,Pending,Theft
18995,37164,2024-05-01,1757.28,Denied,Medical
18996,20086,2024-06-02,46191.92,Pending,Medical
18997,32889,2024-09-14,31910.26,Denied,Theft
18998,33789,2025-06-11,33935.57,Pending,Death
18999,26681,2025-01-26,5124.14,Approved,Accident
19000,5090,2025-06-21,15852.56,Denied,Theft
19001,19201,2025-02-12,19932.24,Pending,Medical
19002,30703,2024-04-19,2089.41,Pending,Medical
19003,38655,2024-12-28,23330.34,Denied,Death
19004,19361,2024-11-15,33072.27,Approved,Theft
19005,38505,2024-08-09,25940.4,Pending,Medical
19006,424,2025-10-07,27142.21,Pending,Death
19007,24085,2025-12-22,33072.59,Pending,Medical
19008,19021,2025-02-24,37229.59,Approved,Accident
19009,17532,2024-11-08,13117.41,Pending,Medical
19010,16050,2024-10-11,37628.05,Pending,Theft
19011,8121,2025-07-22,5111.23,Pending,Medical
19012,5628,2025-08-20,38448.87,Pending,Theft
19013,16717,2025-11-13,20888.13,Approved,Theft
19014,37173,2024-04-16,35255.97,Approved,Medical
19015,32749,2024-08-25,44505.83,Denied,Death
19016,38023,2025-08-29,331.26,Denied,Theft
19017,32952,2025-02-24,45089.06,Pending,Medical
19018,19191,2025-03-21,26209.35,Pending,Medical
19019,36941,2024-04-24,47068.17,Pending,Death
19020,1133,2025-09-28,31251.48,Denied,Theft
19021,16909,2025-06-01,40422.36,Denied,Death
19022,9618,2025-10-23,19198.77,Denied,Accident
19023,23173,2025-06-01,30728.66,Pending,Theft
19024,23637,2024-11-07,27905.71,Pending,Death
19025,39503,2024-12-28,47976.15,Approved,Medical
19026,19959,2025-05-03,42978.96,Pending,Death
19027,24229,2025-05-22,2123.29,Denied,Accident
19028,9841,2025-11-14,4979.29,Approved,Death
19029,3858,2025-07-18,25091.56,Denied,Accident
19030,18238,2024-07-17,18888.37,Pending,Accident
19031,8033,2025-01-12,31245.13,Denied,Medical
19032,31950,2024-11-29,9181.54,Approved,Death
19033,5577,2024-08-20,17937.18,Approved,Accident
19034,39716,2026-03-19,33878.55,Pending,Medical
19035,16896,2025-08-26,25868.36,Denied,Death
19036,34614,2025-07-10,11523.85,Approved,Accident
19037,8343,2025-10-29,48717.2,Denied,Accident
19038,37511,2026-01-06,49116.41,Pending,Medical
19039,3619,2025-04-10,33201.25,Denied,Accident
19040,17255,2024-12-14,12840.92,Pending,Medical
19041,2626,2025-11-24,31745.36,Denied,Accident
19042,25457,2024-03-20,40207.54,Denied,Theft
19043,6294,2024-04-21,23306.02,Pending,Death
19044,22401,2024-07-27,43140.55,Pending,Death
19045,28787,2024-03-31,29377.23,Approved,Theft
19046,39909,2026-03-15,24979.35,Approved,Medical
19047,8687,2024-07-23,28856.13,Pending,Theft
19048,8458,2025-06-04,4701.24,Pending,Death
19049,31512,2024-03-29,30974.81,Pending,Theft
19050,10877,2025-06-01,41886.29,Pending,Accident
19051,29487,2025-05-20,11063.21,Approved,Theft
19052,16395,2024-11-15,41390.7,Approved,Theft
19053,39477,2024-11-22,49876.83,Approved,Medical
19054,16158,2025-03-21,17545.17,Pending,Medical
19055,26318,2025-08-19,18913.9,Approved,Death
19056,32281,2024-03-26,24969.56,Denied,Theft
19057,3567,2025-03-20,2002.46,Pending,Medical
19058,25220,2025-06-08,44100.38,Pending,Theft
19059,18337,2024-11-28,8803.84,Approved,Death
19060,4733,2024-06-06,32355.77,Pending,Theft
19061,22305,2024-12-19,22805.58,Approved,Accident
19062,34033,2026-02-04,12460.96,Denied,Accident
19063,16986,2024-04-15,41562.33,Denied,Medical
19064,2123,2024-10-07,10561.46,Pending,Death
19065,31278,2024-08-29,48369.78,Pending,Medical
19066,37402,2024-11-07,48675.76,Denied,Death
19067,33120,2024-04-10,21628.42,Pending,Theft
19068,19280,2025-03-22,4278.9,Pending,Accident
19069,11247,2025-03-09,19826.22,Approved,Medical
19070,38455,2024-06-10,35329.83,Denied,Theft
19071,28024,2025-07-05,15632.94,Approved,Medical
19072,6065,2024-09-18,43832.44,Approved,Death
19073,13113,2024-08-01,27945.9,Approved,Accident
19074,3384,2024-12-25,38808.52,Approved,Death
19075,14373,2024-09-07,17610.51,Approved,Medical
19076,3005,2024-07-30,37201.7,Pending,Medical
19077,38943,2024-09-30,2465.23,Denied,Accident
19078,23036,2024-05-16,40629.94,Pending,Death
19079,704,2026-02-27,17553.16,Denied,Medical
19080,26010,2025-04-28,13179.54,Approved,Death
19081,30161,2024-06-06,25640.24,Approved,Death
19082,27554,2026-01-20,43000.37,Pending,Death
19083,37968,2025-10-14,24175.82,Approved,Theft
19084,5057,2026-02-03,40793.13,Denied,Medical
19085,31215,2024-11-04,23951.72,Denied,Theft
19086,23343,2025-01-20,14291.88,Approved,Theft
19087,14320,2024-08-06,44642.15,Pending,Medical
19088,10765,2025-07-16,32443.65,Approved,Death
19089,31529,2025-01-06,21937.34,Approved,Death
19090,12838,2025-02-13,23092.44,Denied,Medical
19091,14370,2026-03-09,31921.07,Pending,Medical
19092,12850,2025-07-14,28600.01,Approved,Death
19093,9860,2024-07-10,34076.47,Denied,Death
19094,15943,2024-08-31,3527.08,Denied,Medical
19095,34644,2025-01-02,7718.91,Pending,Medical
19096,3868,2025-06-03,38157.88,Pending,Theft
19097,35021,2025-03-13,22616.21,Denied,Medical
19098,36884,2025-04-12,8458.23,Approved,Accident
19099,34936,2024-10-11,44500.54,Pending,Theft
19100,12526,2024-12-10,17595.68,Approved,Accident
19101,19504,2024-04-05,42001.63,Denied,Medical
19102,28437,2024-08-04,32895.05,Approved,Death
19103,38871,2025-10-02,7685.91,Pending,Medical
19104,5035,2025-02-19,46114.91,Approved,Theft
19105,24995,2026-01-11,9705.13,Denied,Medical
19106,20834,2025-09-21,36343.7,Approved,Theft
19107,6584,2025-12-30,12267.39,Pending,Accident
19108,20856,2026-02-11,7408.44,Pending,Medical
19109,18960,2024-10-31,22310.17,Pending,Death
19110,19775,2025-05-17,23309.81,Pending,Accident
19111,34878,2024-10-07,43243.77,Pending,Theft
19112,7140,2026-02-17,40198.8,Approved,Death
19113,14310,2026-01-24,22052.57,Pending,Death
19114,23119,2024-07-09,15958.85,Denied,Theft
19115,9454,2026-02-17,43552.24,Approved,Accident
19116,28017,2025-01-11,43552.9,Denied,Death
19117,252,2024-06-01,2460.11,Pending,Accident
19118,26785,2024-12-13,40108.47,Denied,Accident
19119,32077,2024-10-09,4665.43,Denied,Theft
19120,13361,2025-08-04,25018.0,Pending,Accident
19121,15488,2025-04-23,26479.93,Pending,Accident
19122,1179,2025-11-20,20918.4,Pending,Medical
19123,6965,2024-10-28,39477.47,Denied,Death
19124,37865,2025-10-22,10952.84,Denied,Accident
19125,30823,2025-02-14,40893.76,Pending,Theft
19126,25274,2024-05-05,43523.09,Pending,Theft
19127,15726,2024-06-27,40629.32,Approved,Medical
19128,19727,2025-12-12,27600.47,Pending,Death
19129,36587,2024-03-27,36185.36,Pending,Accident
19130,29083,2025-05-29,20114.86,Denied,Death
19131,841,2026-01-02,38154.79,Pending,Accident
19132,33029,2025-04-11,4808.25,Denied,Theft
19133,7892,2024-10-21,24482.58,Approved,Medical
19134,38032,2025-10-30,3403.81,Denied,Death
19135,28801,2025-01-21,46793.4,Pending,Accident
19136,23042,2026-01-08,49330.79,Denied,Accident
19137,24712,2026-01-15,8873.34,Denied,Medical
19138,902,2024-11-08,791.3,Approved,Medical
19139,23017,2024-08-10,19923.69,Pending,Theft
19140,33220,2026-03-09,25081.12,Approved,Death
19141,3284,2025-04-03,28297.04,Pending,Theft
19142,18966,2024-08-05,17247.05,Approved,Accident
19143,17400,2025-09-04,18541.5,Approved,Death
19144,3324,2025-10-15,23026.41,Approved,Accident
19145,3911,2026-02-19,39759.68,Pending,Accident
19146,11997,2024-05-29,19911.25,Denied,Theft
19147,11114,2026-02-22,45990.6,Approved,Theft
19148,15292,2025-04-04,26777.34,Approved,Accident
19149,9481,2026-01-12,48097.35,Approved,Death
19150,17354,2025-07-24,48779.58,Approved,Accident
19151,17834,2025-08-10,16460.65,Denied,Theft
19152,22805,2025-11-06,24581.83,Approved,Death
19153,20301,2024-11-28,47003.18,Pending,Theft
19154,32460,2024-11-12,26653.39,Pending,Medical
19155,39989,2025-10-01,35498.95,Denied,Accident
19156,24840,2025-07-18,7215.54,Denied,Death
19157,25937,2025-01-29,43685.93,Pending,Theft
19158,36449,2025-04-27,35802.85,Denied,Death
19159,1475,2024-12-07,2385.7,Pending,Accident
19160,10336,2025-02-09,42064.27,Denied,Medical
19161,23344,2024-12-31,12540.72,Denied,Accident
19162,6820,2026-01-21,45405.91,Approved,Death
19163,32634,2025-09-04,5688.91,Pending,Medical
19164,9949,2024-11-19,49811.73,Pending,Death
19165,33166,2025-04-30,25004.02,Pending,Accident
19166,26457,2025-01-25,34869.07,Pending,Accident
19167,13079,2025-07-11,17040.59,Approved,Theft
19168,32,2025-10-22,8463.39,Denied,Theft
19169,19460,2024-07-28,26566.52,Denied,Accident
19170,35543,2024-12-10,27948.31,Denied,Medical
19171,26713,2025-03-25,8822.51,Denied,Death
19172,30656,2025-01-07,38234.99,Approved,Medical
19173,8370,2025-12-10,43947.43,Approved,Death
19174,13238,2025-11-27,36196.72,Pending,Accident
19175,30280,2025-08-08,41456.29,Approved,Accident
19176,39225,2026-01-13,7102.36,Denied,Medical
19177,34258,2026-03-03,15666.5,Approved,Death
19178,3103,2024-05-26,20306.16,Pending,Death
19179,19196,2026-02-08,19210.35,Denied,Accident
19180,24763,2026-02-07,25606.67,Approved,Theft
19181,5836,2024-07-18,338.5,Denied,Medical
19182,7154,2024-10-26,10551.11,Denied,Accident
19183,13529,2025-11-27,22567.39,Approved,Medical
19184,17451,2024-12-03,43791.82,Pending,Medical
19185,33278,2025-12-30,29291.23,Pending,Accident
19186,3173,2025-04-22,35142.26,Denied,Medical
19187,32057,2025-11-30,27413.42,Pending,Theft
19188,34856,2026-02-07,17130.94,Denied,Accident
19189,10766,2026-03-15,11856.35,Denied,Death
19190,2746,2026-02-05,43266.62,Pending,Accident
19191,23468,2025-11-13,47031.73,Denied,Accident
19192,25826,2025-12-07,15927.84,Denied,Death
19193,36072,2024-12-06,46812.02,Denied,Accident
19194,17114,2024-06-15,12669.29,Approved,Accident
19195,28687,2026-03-15,19288.5,Approved,Accident
19196,30307,2024-09-21,13790.01,Denied,Accident
19197,9749,2024-11-29,49316.54,Denied,Accident
19198,29064,2024-08-11,13056.27,Pending,Theft
19199,3172,2025-11-09,37362.15,Pending,Theft
19200,28387,2025-08-22,41907.03,Pending,Death
19201,3826,2025-02-10,24001.68,Approved,Death
19202,18650,2025-02-14,19754.77,Approved,Theft
19203,326,2026-01-09,15281.07,Approved,Accident
19204,29061,2025-06-22,618.15,Denied,Accident
19205,35157,2025-05-25,21805.47,Denied,Theft
19206,16136,2024-10-03,30556.75,Pending,Theft
19207,33901,2025-12-25,22477.8,Pending,Accident
19208,13036,2025-03-03,28757.17,Denied,Death
19209,13629,2026-01-04,14544.6,Approved,Death
19210,511,2025-04-08,13588.63,Approved,Theft
19211,14893,2024-10-08,13456.61,Approved,Medical
19212,25820,2024-04-11,4059.35,Denied,Death
19213,2150,2025-04-01,19797.97,Denied,Death
19214,28242,2026-03-12,28176.87,Pending,Accident
19215,16343,2024-04-07,14762.92,Pending,Medical
19216,26363,2025-11-22,1546.44,Pending,Theft
19217,34891,2024-09-18,33748.35,Denied,Accident
19218,31303,2024-05-17,6219.34,Pending,Medical
19219,20480,2025-12-05,40548.02,Pending,Theft
19220,10372,2025-06-27,48876.54,Pending,Theft
19221,1263,2026-03-14,25067.1,Approved,Death
19222,7468,2025-02-02,774.88,Approved,Accident
19223,34151,2025-02-07,44352.06,Denied,Accident
19224,16815,2026-02-23,19553.99,Denied,Medical
19225,34503,2025-03-22,31287.49,Pending,Death
19226,33650,2025-02-05,11481.03,Denied,Theft
19227,20913,2024-11-05,29152.48,Approved,Theft
19228,28613,2024-05-12,17529.86,Denied,Theft
19229,36678,2024-04-02,47249.73,Denied,Medical
19230,23002,2024-06-16,37430.0,Approved,Medical
19231,11055,2026-01-12,49335.89,Denied,Medical
19232,6698,2025-07-24,13501.69,Denied,Medical
19233,28744,2024-05-10,11464.08,Denied,Death
19234,31762,2025-08-02,10201.02,Denied,Theft
19235,3292,2025-05-07,3249.55,Pending,Theft
19236,1239,2024-11-01,41379.05,Denied,Theft
19237,29531,2025-06-25,33108.94,Pending,Death
19238,6337,2024-12-18,10753.13,Pending,Accident
19239,21930,2024-05-13,42949.85,Pending,Theft
19240,37696,2024-08-31,31474.12,Denied,Accident
19241,12151,2025-11-16,25181.12,Denied,Theft
19242,26658,2024-05-08,9175.98,Pending,Death
19243,6442,2025-10-16,30075.46,Approved,Medical
19244,22260,2024-07-05,22215.51,Approved,Accident
19245,29686,2024-10-14,16423.74,Approved,Death
19246,27721,2026-01-03,17844.18,Denied,Theft
19247,21012,2025-10-10,31863.23,Approved,Theft
19248,17254,2026-03-06,25612.87,Approved,Death
19249,22645,2025-08-05,23316.28,Pending,Accident
19250,6080,2025-06-10,31915.47,Denied,Accident
19251,17025,2025-07-18,28433.02,Denied,Medical
19252,12571,2024-08-30,42510.88,Approved,Theft
19253,20113,2024-06-27,48390.01,Denied,Death
19254,3004,2024-05-14,7315.57,Pending,Death
19255,29228,2025-05-07,17723.65,Denied,Death
19256,14343,2025-01-18,34064.08,Approved,Theft
19257,4911,2025-01-27,45303.96,Pending,Accident
19258,34654,2024-10-16,38842.21,Denied,Theft
19259,28680,2026-03-13,7691.65,Approved,Theft
19260,39498,2025-11-20,15700.98,Denied,Accident
19261,39655,2025-04-30,31281.71,Denied,Medical
19262,35945,2024-09-18,40037.57,Pending,Medical
19263,17394,2024-04-26,699.25,Denied,Theft
19264,28569,2024-05-17,224.85,Approved,Theft
19265,5418,2025-01-18,31565.27,Pending,Theft
19266,4302,2024-07-16,2869.27,Denied,Medical
19267,21825,2025-03-01,43926.49,Approved,Theft
19268,30758,2025-04-05,35331.37,Approved,Death
19269,4770,2024-05-22,3018.96,Pending,Theft
19270,27691,2024-09-11,24055.57,Denied,Medical
19271,24358,2026-02-01,6477.61,Approved,Medical
19272,15611,2024-10-17,4251.55,Approved,Death
19273,37509,2025-10-30,46455.45,Approved,Medical
19274,21546,2024-05-28,19546.3,Pending,Accident
19275,39805,2025-12-15,20806.18,Pending,Accident
19276,35237,2024-07-27,23771.27,Approved,Medical
19277,39290,2024-10-22,49276.65,Approved,Death
19278,39562,2024-08-16,27618.25,Denied,Accident
19279,15477,2024-03-30,35945.46,Denied,Medical
19280,29395,2025-09-25,32590.01,Approved,Theft
19281,27574,2024-10-04,32747.25,Approved,Accident
19282,7842,2025-10-24,47864.67,Denied,Accident
19283,7705,2025-07-16,11552.56,Approved,Accident
19284,17131,2026-03-08,27536.08,Approved,Medical
19285,22086,2024-03-29,8136.86,Denied,Accident
19286,6336,2025-07-06,28965.54,Denied,Medical
19287,1138,2025-02-01,26480.66,Approved,Death
19288,26251,2025-01-08,19289.8,Approved,Medical
19289,23879,2024-04-28,22021.82,Pending,Medical
19290,2787,2025-08-22,47067.29,Pending,Accident
19291,25935,2025-04-09,46449.14,Approved,Medical
19292,26741,2026-01-28,29649.15,Approved,Accident
19293,21834,2025-02-07,28822.31,Pending,Theft
19294,9721,2024-04-13,4908.86,Denied,Death
19295,31203,2025-07-01,31542.08,Pending,Death
19296,6790,2025-05-28,31519.64,Approved,Theft
19297,31668,2024-06-25,22795.4,Denied,Medical
19298,31757,2024-06-18,20157.59,Approved,Accident
19299,32728,2024-07-06,15774.99,Pending,Death
19300,35063,2025-07-26,37272.82,Approved,Medical
19301,17444,2025-07-04,14852.85,Denied,Accident
19302,16722,2024-03-29,13442.48,Approved,Accident
19303,36858,2024-06-01,29250.52,Approved,Medical
19304,12192,2026-03-02,24407.9,Pending,Accident
19305,4829,2024-04-23,37779.07,Approved,Death
19306,34963,2025-04-13,31736.3,Pending,Death
19307,2204,2024-09-24,41382.29,Approved,Accident
19308,9061,2024-09-07,47462.52,Denied,Death
19309,26697,2024-04-05,11375.66,Denied,Accident
19310,35240,2025-08-04,11182.14,Pending,Death
19311,14565,2026-02-01,38492.61,Approved,Medical
19312,14562,2025-03-12,4104.29,Approved,Accident
19313,1609,2025-04-24,4902.85,Pending,Theft
19314,22205,2024-12-28,40722.57,Pending,Medical
19315,6266,2025-04-15,17837.97,Denied,Death
19316,19074,2025-10-02,10203.43,Pending,Death
19317,7324,2025-01-26,36006.38,Denied,Accident
19318,13142,2024-08-10,2184.58,Denied,Death
19319,6208,2025-01-05,22163.06,Denied,Theft
19320,14548,2024-10-28,37572.99,Denied,Death
19321,18206,2025-02-18,23377.69,Denied,Accident
19322,24551,2024-09-05,20997.23,Pending,Accident
19323,22002,2024-07-08,48698.67,Pending,Medical
19324,7685,2026-02-08,39845.6,Pending,Accident
19325,8701,2025-05-06,46655.62,Pending,Medical
19326,14463,2024-10-30,32763.8,Denied,Accident
19327,27147,2024-08-21,46177.81,Denied,Theft
19328,39425,2025-10-27,12918.47,Pending,Death
19329,4766,2026-03-03,29009.75,Approved,Accident
19330,2809,2025-01-15,16845.74,Pending,Theft
19331,35870,2024-04-10,32594.83,Approved,Death
19332,1151,2024-07-12,27218.43,Denied,Death
19333,1229,2026-03-03,37582.01,Pending,Theft
19334,20916,2026-01-09,42931.94,Approved,Accident
19335,20298,2025-02-12,6966.14,Pending,Accident
19336,6894,2025-02-14,3036.03,Denied,Accident
19337,18116,2026-02-04,28108.91,Approved,Theft
19338,14930,2025-07-08,35273.97,Pending,Medical
19339,17093,2025-01-05,7423.58,Approved,Death
19340,17112,2025-05-31,37559.64,Pending,Death
19341,13994,2025-09-10,25938.29,Pending,Medical
19342,8387,2025-06-24,42544.3,Approved,Accident
19343,17967,2025-05-09,12527.56,Denied,Accident
19344,37605,2024-10-05,35980.67,Approved,Death
19345,20896,2024-05-04,26999.48,Approved,Theft
19346,14989,2024-07-14,4591.05,Pending,Accident
19347,37886,2024-10-31,39879.2,Pending,Death
19348,15777,2024-05-02,25379.83,Denied,Death
19349,12902,2025-01-17,39543.84,Denied,Death
19350,15513,2024-06-24,28729.55,Approved,Death
19351,2838,2024-12-21,27421.31,Approved,Theft
19352,31875,2024-12-13,39041.37,Pending,Medical
19353,16134,2024-08-18,1881.25,Pending,Accident
19354,14117,2025-08-28,38716.7,Denied,Theft
19355,8800,2025-09-17,41810.01,Denied,Theft
19356,36500,2025-09-23,38857.47,Approved,Theft
19357,37083,2025-01-07,28850.43,Denied,Theft
19358,9101,2025-10-02,45640.06,Approved,Theft
19359,34763,2024-06-26,4137.74,Pending,Theft
19360,32363,2024-08-20,3079.65,Denied,Medical
19361,4948,2025-06-08,21397.86,Pending,Medical
19362,13976,2025-12-20,32556.27,Approved,Accident
19363,3677,2025-01-09,46029.7,Pending,Medical
19364,17567,2025-06-29,34529.8,Denied,Theft
19365,6427,2024-09-16,3542.07,Approved,Accident
19366,24665,2025-11-01,24764.36,Pending,Accident
19367,33653,2024-04-13,39184.54,Approved,Accident
19368,32087,2025-07-25,22680.41,Approved,Medical
19369,29592,2025-11-06,24530.72,Denied,Accident
19370,25990,2024-08-15,12230.1,Pending,Accident
19371,24063,2024-04-13,16057.89,Denied,Death
19372,11505,2025-03-13,8454.96,Denied,Theft
19373,12711,2025-07-31,27638.93,Denied,Theft
19374,1540,2026-03-09,11657.78,Denied,Death
19375,372,2025-09-27,48485.69,Denied,Medical
19376,618,2024-10-27,30182.08,Approved,Medical
19377,30832,2024-06-09,5491.01,Denied,Accident
19378,5224,2024-04-19,20190.56,Denied,Theft
19379,12037,2026-01-09,21435.41,Pending,Death
19380,17516,2024-04-02,26914.08,Pending,Accident
19381,24897,2024-04-26,25880.88,Denied,Theft
19382,16730,2025-11-08,41790.91,Denied,Death
19383,4156,2024-08-21,14724.5,Approved,Accident
19384,18332,2025-04-30,6952.72,Pending,Accident
19385,24144,2025-09-13,36604.77,Pending,Accident
19386,28148,2025-01-15,5209.27,Denied,Death
19387,17417,2024-08-18,7024.36,Denied,Accident
19388,4971,2025-12-28,11869.81,Denied,Theft
19389,25737,2025-02-17,4783.11,Denied,Death
19390,11452,2024-12-19,44909.96,Pending,Medical
19391,25679,2024-06-29,28816.29,Approved,Death
19392,12106,2026-03-12,3218.23,Approved,Medical
19393,2022,2025-01-02,8871.81,Denied,Accident
19394,39236,2025-03-23,9713.0,Approved,Death
19395,20910,2025-07-28,29147.97,Denied,Death
19396,39464,2025-07-13,30262.48,Denied,Medical
19397,12140,2024-03-21,7520.55,Pending,Death
19398,35511,2024-10-03,13429.13,Approved,Medical
19399,15587,2025-07-05,46240.29,Pending,Death
19400,9375,2024-03-21,22466.95,Approved,Theft
19401,10660,2025-04-13,299.9,Denied,Death
19402,34000,2025-08-04,22023.44,Pending,Medical
19403,18898,2025-05-07,46059.54,Approved,Death
19404,19391,2024-10-21,46827.47,Approved,Medical
19405,29805,2024-08-14,24504.3,Denied,Theft
19406,6662,2024-04-05,22974.22,Denied,Theft
19407,16990,2025-08-23,31394.35,Denied,Theft
19408,18661,2025-01-25,39978.25,Approved,Medical
19409,6618,2025-03-31,3939.79,Approved,Death
19410,24504,2025-04-14,16404.1,Pending,Theft
19411,387,2025-08-23,7259.76,Pending,Theft
19412,8836,2025-11-11,24409.86,Denied,Death
19413,167,2025-05-04,4595.54,Denied,Theft
19414,14058,2026-02-22,36218.95,Denied,Theft
19415,30862,2025-10-23,14346.55,Approved,Theft
19416,32599,2025-06-04,17617.19,Denied,Theft
19417,24741,2025-06-07,10842.93,Denied,Theft
19418,13561,2025-03-19,28561.5,Denied,Death
19419,3670,2024-11-28,37635.61,Approved,Death
19420,37249,2025-11-09,4697.3,Approved,Medical
19421,4509,2025-06-03,28357.18,Denied,Medical
19422,6556,2025-10-31,38820.7,Approved,Medical
19423,10080,2025-12-15,29569.72,Denied,Death
